"Sub.ID","Proportion.Correct"
1273004,0.776289682539683
1273027,0.706289682539682
1273046,0.913928571428571
1273049,0.733373015873016
1273052,0.850277777777778
1273054,0.901984126984127
1273058,0.951488095238095
1273077,0.861230158730159
1273083,0.863015873015873
1273084,0.879880952380952
1273090,0.892083333333333
1273099,0.910416666666667
1273102,0.904484126984127
1273104,0.73390873015873
1273110,0.685119047619048
1273116,0.958511904761905
1273117,0.94265873015873
1273124,0.922539682539683
1273125,0.798353174603175
1273138,0.850952380952381
1273277,0.583353174603175
1314282,0.664781746031746
1314283,0.67515873015873
1314289,0.951488095238095
1314298,0.68781746031746
1320496,0.702876984126984
1320497,0.94484126984127
1320521,0.943849206349206
1320523,0.889920634920635
1320525,0.722619047619048
1320535,0.808115079365079
1320539,0.874146825396825
1320544,0.862400793650794
1320546,0.642718253968254
1320551,0.857757936507937
1320552,0.805396825396825
1320603,0.809722222222222
1325990,0.55422619047619
1367755,0.75765873015873
1367774,0.920734126984127
1367775,0.679166666666667
1367776,0.656071428571429
1367778,0.908849206349206
1367779,0.645198412698413
1367782,0.516825396825397
1367783,0.173035714285714
1367785,0.789722222222222
1367796,0.872321428571429
1367919,0.730456349206349
1402184,0.921130952380952
1402208,0.851884920634921
1402214,0.90359126984127
1402225,0.82234126984127
1454989,0.758392857142857
1455016,0.933730158730159
1455056,0.947242063492064
1455182,0.838313492063492
1455202,0.687242063492064
1455209,0.771825396825397
1455216,0.68140873015873
1455218,0.902202380952381
1455228,0.917063492063492
1455239,0.847460317460317
1455258,0.958035714285714
1455268,0.302261904761905
1455269,0.830059523809524
1455273,0.947460317460317
1455281,0.7825
1455289,0.891309523809524
1455294,0.86125
1455298,0.760119047619048
1455300,0.827361111111111
1455310,0.839107142857143
1455311,0.79718253968254
1455315,0.574166666666667
1455322,0.820218253968254
1455328,0.273611111111111
1455343,0.824702380952381
1455798,0.62468253968254
1499605,0.75984126984127
1499607,0.910734126984127
1499608,0.913194444444444
1499609,0.775396825396825
1499614,0.468511904761905
1499615,0.909325396825397
1499617,0.950297619047619
1499620,0.744087301587302
1499621,0.614484126984127
1499623,0.85577380952381
1499630,0.883194444444444
1499644,0.94968253968254
1499648,0.896845238095238
1499713,0.966011904761905
1499851,0.950912698412698
1499912,0.892777777777778
1560077,0.136527777777778
1560130,0.359285714285714
1560133,0.89781746031746
1560185,0.587083333333333
1562116,0.36718253968254
