"Sub.ID","Proportion.Correct"
1273004,0.732361111111111
1273027,0.670396825396825
1273046,0.838333333333333
1273049,0.693194444444444
1273052,0.837777777777778
1273054,0.86875
1273058,0.918511904761905
1273077,0.820615079365079
1273083,0.819821428571429
1273084,0.847043650793651
1273090,0.842380952380952
1273099,0.897916666666667
1273102,0.840198412698413
1273104,0.702460317460317
1273110,0.659920634920635
1273116,0.88281746031746
1273117,0.902876984126984
1273124,0.859285714285714
1273125,0.743154761904762
1273138,0.823869047619048
1273277,0.565654761904762
1314282,0.60125
1314283,0.56672619047619
1314289,0.920039682539682
1314298,0.633174603174603
1320496,0.67609126984127
1320497,0.888888888888889
1320521,0.937599206349206
1320523,0.847559523809524
1320525,0.67125
1320535,0.762440476190476
1320539,0.831587301587302
1320544,0.844702380952381
1320546,0.611825396825397
1320551,0.826309523809524
1320552,0.786448412698413
1320603,0.746349206349206
1325990,0.515357142857143
1367755,0.720873015873016
1367774,0.885674603174603
1367775,0.65327380952381
1367776,0.546964285714286
1367778,0.878789682539682
1367779,0.634642857142857
1367782,0.478214285714286
1367783,0.14734126984127
1367785,0.726468253968254
1367796,0.809980158730159
1367919,0.722123015873016
1402184,0.890039682539683
1402208,0.804464285714286
1402214,0.834662698412698
1402225,0.750833333333333
1454989,0.686765873015873
1455016,0.894781746031746
1455056,0.862619047619048
1455182,0.790615079365079
1455202,0.664742063492063
1455209,0.73234126984127
1455216,0.616924603174603
1455218,0.831309523809524
1455228,0.889980158730159
1455239,0.809265873015873
1455258,0.939980158730159
1455268,0.274087301587302
1455269,0.775992063492064
1455273,0.831031746031746
1455281,0.749166666666667
1455289,0.853273809523809
1455294,0.789325396825397
1455298,0.725535714285714
1455300,0.750992063492063
1455310,0.802321428571429
1455311,0.759900793650794
1455315,0.536269841269841
1455322,0.772797619047619
1455328,0.242361111111111
1455343,0.77859126984127
1455798,0.61843253968254
1499605,0.727559523809524
1499607,0.872261904761905
1499608,0.798650793650794
1499609,0.746507936507936
1499614,0.424563492063492
1499615,0.831170634920635
1499617,0.898511904761905
1499620,0.68765873015873
1499621,0.550833333333333
1499623,0.802103174603175
1499630,0.845
1499644,0.85359126984127
1499648,0.846111111111111
1499713,0.860912698412698
1499851,0.894662698412698
1499912,0.790515873015873
1560077,0.129384920634921
1560130,0.267023809523809
1560133,0.867261904761905
1560185,0.543690476190476
1562116,0.358849206349206
